content_id,title,description,subject,level,content_duration,language
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,Web Development,All Levels,2.5,en
767656,Bootstrap Essential Training - Create Your Very Own Website,Bootstrap Essential Training - Create Your Very Own Website,Web Development,All Levels,9.0,en
671960,Angular 2 Jump Start With Typescript,Angular 2 Jump Start With Typescript,Web Development,All Levels,4.0,en
686764,Learn Plugin Development in WordPress By Building  Projects,Learn Plugin Development in WordPress By Building  Projects,Web Development,All Levels,11.0,en
862478,"Build Your Startup with No Coding (Design, Develop & Ship)","Build Your Startup with No Coding (Design, Develop & Ship)",Web Development,All Levels,8.0,en
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,The Web Developers Guide: Learn HTML & CSS Fundamentals,Web Development,All Levels,7.0,en
690788,Learn PHP Programming for Absolute Beginners - Lite,Learn PHP Programming for Absolute Beginners - Lite,Web Development,All Levels,0.6833333333333333,en
854756,Learn Drupal 8 - With a Live Project,Learn Drupal 8 - With a Live Project,Web Development,All Levels,3.5,en
1023668,Supreme NodeJS Course - For Beginners,Supreme NodeJS Course - For Beginners,Web Development,All Levels,3.5,en
482404,CSS3 for beginners,CSS3 for beginners,Web Development,Beginner Level,1.5,en
624578,Javascript for beginners,Javascript for beginners,Web Development,Beginner Level,1.5,en
753940,Become a Bootstrap Expert: Build 20 Layouts!,Become a Bootstrap Expert: Build 20 Layouts!,Web Development,All Levels,17.5,en
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,PHP : Learn to upload files to Amazon S3 and use CloudFront,Web Development,All Levels,3.0,en
739770,PHP MySQL: Learn PHP MySQL with Project,PHP MySQL: Learn PHP MySQL with Project,Web Development,All Levels,2.0,en
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,Web Development,Beginner Level,0.5333333333333333,en
270808,Projects in Django and Python,Projects in Django and Python,Web Development,All Levels,6.5,en
106156,"Create, Update and Manage Your Own Website Using Drupal 7","Create, Update and Manage Your Own Website Using Drupal 7",Web Development,All Levels,7.0,en
589342,Learn HTML - The programming language to build a webpage!,Learn HTML - The programming language to build a webpage!,Web Development,Beginner Level,1.0,en
37684,Learn To Program JavaScript (in ten easy steps),Learn To Program JavaScript (in ten easy steps),Web Development,Beginner Level,5.5,en
964118,Bootstrap :basics for beginners,Bootstrap :basics for beginners,Web Development,All Levels,1.0,en
212374,Introduction to CSS Development,Introduction to CSS Development,Web Development,Beginner Level,2.0,en
970252,PHP :basics for beginners,PHP :basics for beginners,Web Development,All Levels,1.5,en
465870,Beginning Oracle WebLogic for Administrators,Beginning Oracle WebLogic for Administrators,Web Development,Beginner Level,0.7,en
442504,Build an HTML5 and CSS3 Website in 35 Minutes,Build an HTML5 and CSS3 Website in 35 Minutes,Web Development,Beginner Level,0.7,en
1121650,Angular 2 Routing: Up And Running,Angular 2 Routing: Up And Running,Web Development,Intermediate Level,0.6166666666666667,en
737758,Advanced Prezi: Make Amazing Presentations ,Advanced Prezi: Make Amazing Presentations ,Web Development,All Levels,1.0,en
72262,1 hour jQuery,1 hour jQuery,Web Development,Beginner Level,1.0,en
443746,The WpFASTER WordPress Speed Optimization Master Course,The WpFASTER WordPress Speed Optimization Master Course,Web Development,All Levels,7.0,en
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,Web Development,All Levels,6.0,en
645714,Build Apps with ReactJS: The Complete Course,Build Apps with ReactJS: The Complete Course,Web Development,All Levels,5.5,en
929260,Learn SASS: from beginner to expert,Learn SASS: from beginner to expert,Web Development,Beginner Level,1.0,en
683394,The complete HTML5 course,The complete HTML5 course,Web Development,Beginner Level,1.5,en
311916,Create a Responsive Website with Bootstrap 3,Create a Responsive Website with Bootstrap 3,Web Development,Intermediate Level,3.0,en
1009166,Lerning PHP by building website,Lerning PHP by building website,Web Development,All Levels,8.0,en
947116,Learn PHP Object Oriented Features with Simple Examples,Learn PHP Object Oriented Features with Simple Examples,Web Development,All Levels,1.0,en
835712,Crash Course - Learn to Create a PHP MVC Framework,Crash Course - Learn to Create a PHP MVC Framework,Web Development,All Levels,1.0,en
954036,JSON :basics for beginners,JSON :basics for beginners,Web Development,All Levels,0.55,en
745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,Web Development,All Levels,44.5,en
797040,Complete Guide to Front-End Web Development and Design,Complete Guide to Front-End Web Development and Design,Web Development,Beginner Level,16.5,en
795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery","Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",Web Development,All Levels,5.0,en
8324,Javascript for Beginners,Javascript for Beginners,Web Development,All Levels,3.0,en
756914,MongooseJS Essentials - Learn MongoDB for Node.js,MongooseJS Essentials - Learn MongoDB for Node.js,Web Development,Beginner Level,0.7333333333333333,en
405840,Regular Expressions for Beginners - Universal,Regular Expressions for Beginners - Universal,Web Development,All Levels,3.0,en
899534,Learn Redis from Scratch,Learn Redis from Scratch,Web Development,Intermediate Level,3.0,en
570848,WordPress Plugin Development -> Deep dive discovery!,WordPress Plugin Development -> Deep dive discovery!,Web Development,All Levels,2.0,en
714678,Learn Ajax and jquery with PHP,Learn Ajax and jquery with PHP,Web Development,Beginner Level,1.5,en
791610,Create a business website with WordPress,Create a business website with WordPress,Web Development,All Levels,4.0,en
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,DesktopServer : Install WordPress Locally  - Work Anywhere!,Web Development,Beginner Level,2.0,en
856530,Understand PHP Arrays and HTTP Request in a Better Way,Understand PHP Arrays and HTTP Request in a Better Way,Web Development,All Levels,0.5833333333333334,en
530092,Mastering CSS,Mastering CSS,Web Development,Expert Level,5.0,en
1211160,The Complete Wordpress Theme Development Guide,The Complete Wordpress Theme Development Guide,Web Development,Beginner Level,2.0,en
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,The Complete HMTL5 Course - Go From Beginner To Advanced!,Web Development,All Levels,2.0,en
504316,Learn Jquery from Scratch 2-Hour Training ,Learn Jquery from Scratch 2-Hour Training ,Web Development,Beginner Level,1.5,en
389018,How to Create a Wordpress Website from Scratch - No Coding,How to Create a Wordpress Website from Scratch - No Coding,Web Development,All Levels,3.0,en
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,Web Development,All Levels,2.5,en
739090,The Complete Guide to JavaScript Development,The Complete Guide to JavaScript Development,Web Development,All Levels,14.0,en
720144,Basic HTML CSS and Web Design,Basic HTML CSS and Web Design,Web Development,Beginner Level,9.0,en
365816,Build Professional WordPress Website,Build Professional WordPress Website,Web Development,All Levels,3.5,en
977474,Ultimate CSS3 Course - From Beginners To Professional,Ultimate CSS3 Course - From Beginners To Professional,Web Development,All Levels,2.0,en
481696,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,Web Development,All Levels,57.0,en
978850,Learn by Example : ReactJS,Learn by Example : ReactJS,Web Development,Beginner Level,7.5,en
825354,React.js Quickly: Developing Scalable Web User Interfaces,React.js Quickly: Developing Scalable Web User Interfaces,Web Development,Intermediate Level,4.0,en
822670,JavaScript - Tricks and Workarounds,JavaScript - Tricks and Workarounds,Web Development,All Levels,5.0,en
65492,Kids Coding - Beginner HTML,Kids Coding - Beginner HTML,Web Development,Beginner Level,1.0,en
1051672,Learn PHP from scratch!!,Learn PHP from scratch!!,Web Development,Beginner Level,1.5,en
688968,PHP with PDO - ULTIMATE Crash Course,PHP with PDO - ULTIMATE Crash Course,Web Development,All Levels,1.5,en
495484,JavaScript for beginners with live examples,JavaScript for beginners with live examples,Web Development,Beginner Level,4.0,en
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,Web Development,All Levels,2.5,en
615084,Laravel(5.2) PHP Framework  Jump Start for beginners,Laravel(5.2) PHP Framework  Jump Start for beginners,Web Development,Beginner Level,3.0,en
492818,Professional WordPress Theme Development For 2017,Professional WordPress Theme Development For 2017,Web Development,All Levels,8.0,en
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,Learn Laravel PHP Framework Building Multi User SEO Blog APP,Web Development,All Levels,9.5,en
1112604,Javascript Specialist,Javascript Specialist,Web Development,Beginner Level,8.0,en
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,Web Development,All Levels,3.0,en
516062,JavaScript Intro to learning JavaScript web programming,JavaScript Intro to learning JavaScript web programming,Web Development,Beginner Level,1.5,en
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,Crash Course: Fundamentals Of HTML & CSS From Scratch.,Web Development,Beginner Level,2.0,en
1064104,"Laravel, the complete guide with real world projects","Laravel, the complete guide with real world projects",Web Development,All Levels,14.0,en
900434,VueJS V1 Introduction to VueJS JavaScript Framework,VueJS V1 Introduction to VueJS JavaScript Framework,Web Development,Beginner Level,2.0,en
609992,HTML CSS: Essential steps to learn HTML CSS,HTML CSS: Essential steps to learn HTML CSS,Web Development,Beginner Level,2.5,en
77642,Learn HTML 5 in 1 hour,Learn HTML 5 in 1 hour,Web Development,Beginner Level,1.0,en
269006,Learn Html5 & CSS3 from scratch,Learn Html5 & CSS3 from scratch,Web Development,All Levels,2.5,en
151956,Responsive Web Design: Made Easy,Responsive Web Design: Made Easy,Web Development,All Levels,6.5,en
908996,Parse Server: From Front End to Full Stack,Parse Server: From Front End to Full Stack,Web Development,Intermediate Level,6.0,en
269638,Codeigniter: How to use Codeigniter that drives knowledge,Codeigniter: How to use Codeigniter that drives knowledge,Web Development,All Levels,3.0,en
452684,jQuery for Beginners - Create Website Animations Easily,jQuery for Beginners - Create Website Animations Easily,Web Development,All Levels,3.0,en
844458,How to Build Chat Bots: From Beginner to Intermediate,How to Build Chat Bots: From Beginner to Intermediate,Web Development,All Levels,2.0,en
403604,Web Development with BootStrap - 16 Instant Themes Included!,Web Development with BootStrap - 16 Instant Themes Included!,Web Development,All Levels,3.5,en
549094,Install a Wordpress Theme the Correct Way & Charge Others,Install a Wordpress Theme the Correct Way & Charge Others,Web Development,All Levels,1.0,en
59014,Coding for Entrepreneurs Basic,Coding for Entrepreneurs Basic,Web Development,Beginner Level,3.5,en
45941,The CSS and CSS3 Crash Course,The CSS and CSS3 Crash Course,Web Development,All Levels,13.0,en
851868,Build a Business or Personal Website Using Wordpress,Build a Business or Personal Website Using Wordpress,Web Development,Beginner Level,4.5,en
814206,Learn By Example: PHP For Dynamic Websites,Learn By Example: PHP For Dynamic Websites,Web Development,Beginner Level,13.0,en
590406,Learn ReactJS: Code Like A Facebook Developer,Learn ReactJS: Code Like A Facebook Developer,Web Development,Intermediate Level,5.0,en
680180,Learn to Build Web Apps using D3JS,Learn to Build Web Apps using D3JS,Web Development,All Levels,3.5,en
899492,How to create awesome website and e-commerce in 1 hour,How to create awesome website and e-commerce in 1 hour,Web Development,All Levels,1.0,en
1056848,Joomla for Beginners - Learn how to build a website with CMS,Joomla for Beginners - Learn how to build a website with CMS,Web Development,Beginner Level,3.5,en
846412,Learning Drupal 8,Learning Drupal 8,Web Development,All Levels,9.5,en
336938,Learn How To Build a Web Application Without Coding,Learn How To Build a Web Application Without Coding,Web Development,Beginner Level,0.5333333333333333,en
375136,Rock Solid Wordpress Security - Secure Web Development,Rock Solid Wordpress Security - Secure Web Development,Web Development,All Levels,1.5,en
602218,Mastering JavaScript,Mastering JavaScript,Web Development,Expert Level,4.0,en
1022682,PHP Laravel 5:Creating a CRUD application,PHP Laravel 5:Creating a CRUD application,Web Development,All Levels,0.55,en
968304,XQUERY :basics for beginners,XQUERY :basics for beginners,Web Development,All Levels,0.6333333333333333,en
180547,PHP Development with the Laravel Framework,PHP Development with the Laravel Framework,Web Development,All Levels,3.5,en
1178762,WordPress Development - Themes and Plugins Complete Guide,WordPress Development - Themes and Plugins Complete Guide,Web Development,All Levels,5.5,en
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,Basic JavaScript: Build 4 Basic JavaScript Projects,Web Development,Beginner Level,4.5,en
130168,HTML and CSS for Beginning Web Developers,HTML and CSS for Beginning Web Developers,Web Development,Beginner Level,9.0,en
1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,Popular JavaScript Framework:Learn The Language Of Angular 2,Web Development,Beginner Level,11.0,en
1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,The Ultimate Guide to the Best WordPress Plugins Part 1,Web Development,All Levels,10.5,en
968278,XSLT :basics for beginners,XSLT :basics for beginners,Web Development,All Levels,0.5333333333333333,en
50528,The Complete Wordpress Plugin Development Course - 8 Plugins,The Complete Wordpress Plugin Development Course - 8 Plugins,Web Development,All Levels,2.5,en
1075808,JSON Crash Course for Beginners,JSON Crash Course for Beginners,Web Development,Beginner Level,0.6333333333333333,en
560996,You can create Incredible Websites with HTML CSS learn how,You can create Incredible Websites with HTML CSS learn how,Web Development,All Levels,2.5,en
654680,JavaScript Tricks how to create code projects from scratch,JavaScript Tricks how to create code projects from scratch,Web Development,All Levels,1.5,en
975906,The Sass Course! Learn Sass for Real-World Websites,The Sass Course! Learn Sass for Real-World Websites,Web Development,All Levels,3.5,en
951060,Web Design How to Create a Website HTML CSS Bootstrap,Web Design How to Create a Website HTML CSS Bootstrap,Web Development,Beginner Level,2.0,en
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,Master Angular 4 by Example - Build 7 Awesome Apps!,Web Development,All Levels,8.0,en
159760,Create A Custom Responsive WordPress Website For A Client,Create A Custom Responsive WordPress Website For A Client,Web Development,All Levels,4.5,en
30243,Mastering HTML5 Programming - The Easier Way,Mastering HTML5 Programming - The Easier Way,Web Development,All Levels,7.0,en
566910,How to Launch Your Own Website Builder Service,How to Launch Your Own Website Builder Service,Web Development,Beginner Level,1.5,en
783158,Getting Started with HTML,Getting Started with HTML,Web Development,Beginner Level,1.5,en
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,Spring Framework 4 (Java Enterprise JEE) with AngularJS,Web Development,All Levels,13.5,en
1027812,Build A Weather App With Ajax Using Open Weather Map API,Build A Weather App With Ajax Using Open Weather Map API,Web Development,All Levels,4.0,en
607048,Essentials of JavaScript Practice Coding Exercises Tips,Essentials of JavaScript Practice Coding Exercises Tips,Web Development,Beginner Level,2.0,en
704732,Learn and Earn with HTML & CSS,Learn and Earn with HTML & CSS,Web Development,All Levels,4.0,en
574876,Get started Creating Websites Everything you need provided,Get started Creating Websites Everything you need provided,Web Development,Beginner Level,3.0,en
803378,JavaScript in Action JavaScript Projects,JavaScript in Action JavaScript Projects,Web Development,Beginner Level,1.5,en
715516,Modern Web Development with Laravel 5.2 (PHP Framework),Modern Web Development with Laravel 5.2 (PHP Framework),Web Development,All Levels,12.0,en
101864,Programming for Entrepreneurs - JavaScript,Programming for Entrepreneurs - JavaScript,Web Development,Beginner Level,2.5,en
682484,Create a Website from Scratch using HTML CSS step by step,Create a Website from Scratch using HTML CSS step by step,Web Development,Beginner Level,1.5,en
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,Web Development,All Levels,3.5,en
797038,Learn jQuery by Example Course,Learn jQuery by Example Course,Web Development,Beginner Level,5.0,en
1099956,Bootstrap 4 Theme Development Masterclass,Bootstrap 4 Theme Development Masterclass,Web Development,All Levels,0.65,en
1211800,Wordpress Theme Development for Beginners,Wordpress Theme Development for Beginners,Web Development,All Levels,8.0,en
958750,Web Design Creating websites from scratch,Web Design Creating websites from scratch,Web Development,Beginner Level,2.0,en
515188,HTML Learning the Basics Intro to HTML website coding,HTML Learning the Basics Intro to HTML website coding,Web Development,Beginner Level,0.65,en
1172740,Learn how to use Javascript Components with PHP and Symfony,Learn how to use Javascript Components with PHP and Symfony,Web Development,All Levels,2.0,en
846832,So you think you know JavaScript?,So you think you know JavaScript?,Web Development,All Levels,6.0,en
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,Web Development,All Levels,5.5,en
11153,Learn jQuery: An In-depth Course For Beginners,Learn jQuery: An In-depth Course For Beginners,Web Development,All Levels,4.5,en
147908,JavaScript for Beginning Web Developers,JavaScript for Beginning Web Developers,Web Development,Beginner Level,4.5,en
688092,JQuery Create Overlay Popups from scratch using Jquery,JQuery Create Overlay Popups from scratch using Jquery,Web Development,All Levels,2.5,en
1047968,Vue JS 2: From Beginner to Professional,Vue JS 2: From Beginner to Professional,Web Development,All Levels,15.5,en
585496,Ultimate AngularJS: Build a Real-World App from Scratch,Ultimate AngularJS: Build a Real-World App from Scratch,Web Development,All Levels,5.5,en
911712,Wordpress Site Migration,Wordpress Site Migration,Web Development,All Levels,1.5,en
803074,introduction to HTML Course,introduction to HTML Course,Web Development,Beginner Level,2.0,en
200742,Create Single Page Website using Twitter Bootstrap 3,Create Single Page Website using Twitter Bootstrap 3,Web Development,Intermediate Level,1.0,en
1072248,The All-In-One Web Development Course,The All-In-One Web Development Course,Web Development,All Levels,18.5,en
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,Code a Responsive Website Using HTML5 and CSS for Beginners,Web Development,Beginner Level,7.5,en
173888,AngularJS for the Real World - Learn by creating a WebApp,AngularJS for the Real World - Learn by creating a WebApp,Web Development,All Levels,7.0,en
361620,Wordpress Tutorial   ,Wordpress Tutorial   ,Web Development,All Levels,1.5,en
418386,Create a REAL Social Network like Facebook in PHP + MySQL,Create a REAL Social Network like Facebook in PHP + MySQL,Web Development,All Levels,16.5,en
212398,Advanced Node.js Development,Advanced Node.js Development,Web Development,Expert Level,3.0,en
1097778,ASP.NET MVC 5 Project - Facebook Clone,ASP.NET MVC 5 Project - Facebook Clone,Web Development,All Levels,5.0,en
653852,Bootstrap For Beginners: A  Basic Introduction,Bootstrap For Beginners: A  Basic Introduction,Web Development,Beginner Level,0.6666666666666666,en
598516,jQuery for Beginners,jQuery for Beginners,Web Development,All Levels,4.0,en
900794,JavaScript Basics For Web Developers,JavaScript Basics For Web Developers,Web Development,Beginner Level,1.0,en
564546,Learn PHP from Scratch,Learn PHP from Scratch,Web Development,Beginner Level,1.5,en
516064,Learn Express,Learn Express,Web Development,Intermediate Level,1.5,en
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB","Build A Web App with VueJS, Spring Framework and MongoDB",Web Development,All Levels,3.5,en
631754,Zend Framework 2: Learn the PHP framework ZF2 from scratch,Zend Framework 2: Learn the PHP framework ZF2 from scratch,Web Development,All Levels,6.5,en
142666,Improved SEO with Rich Snippets and MicroData,Improved SEO with Rich Snippets and MicroData,Web Development,Intermediate Level,1.0,en
440006,X theme for WordPress: Responsive web design without code!,X theme for WordPress: Responsive web design without code!,Web Development,All Levels,7.0,en
857270,Become a HTML and CSS Developer - Build a Responsive Site,Become a HTML and CSS Developer - Build a Responsive Site,Web Development,Beginner Level,2.0,en
370752,How to Make a Wordpress Website 2017,How to Make a Wordpress Website 2017,Web Development,All Levels,3.0,en
651990,Install Wordpress,Install Wordpress,Web Development,Beginner Level,0.6666666666666666,en
923146,CSS Specialist: Comprehensive CSS Training,CSS Specialist: Comprehensive CSS Training,Web Development,Beginner Level,6.0,en
295843,Introduction to Laravel 4,Introduction to Laravel 4,Web Development,All Levels,2.5,en
1170690,Introduction to Elm,Introduction to Elm,Web Development,Intermediate Level,1.0,en
603408,Learn to Freelance with People Per hour  (URDU),Learn to Freelance with People Per hour  (URDU),Web Development,All Levels,0.6,en
578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,Learn Wordpress 4 from Scratch : Create Awesome Websites,Web Development,All Levels,2.0,en
997916,Amazon Alexa Development: From Beginner to Intermediate,Amazon Alexa Development: From Beginner to Intermediate,Web Development,All Levels,2.5,en
856526,The Build a SAAS App with Flask Course,The Build a SAAS App with Flask Course,Web Development,All Levels,10.0,en
993146,Learn JSON with JavaScript Objects and APIs in 1 hour,Learn JSON with JavaScript Objects and APIs in 1 hour,Web Development,Intermediate Level,1.0,en
63612,1 Hour JavaScript,1 Hour JavaScript,Web Development,Beginner Level,1.0,en
745468,Building An E-Commerce Store Using Java Spring Framework,Building An E-Commerce Store Using Java Spring Framework,Web Development,All Levels,14.5,en
986406,Typescript Masterclass & FREE E-Book,Typescript Masterclass & FREE E-Book,Web Development,All Levels,7.5,en
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,Web Development,All Levels,10.5,en
1128560,JavaScript - Become Higly Paid Front End Developer,JavaScript - Become Higly Paid Front End Developer,Web Development,Beginner Level,3.5,en
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,Object Oriented Programming (OOP) in PHP - Build An OOP Site,Web Development,All Levels,2.0,en
1109736,Beginners Introduction to Web Development,Beginners Introduction to Web Development,Web Development,Beginner Level,1.5,en
982860,Django + AngularJS for a Powerful Web Application,Django + AngularJS for a Powerful Web Application,Web Development,Intermediate Level,5.5,en
859936,WordPress Academy: Learn WordPress step by step,WordPress Academy: Learn WordPress step by step,Web Development,Beginner Level,7.5,en
532008,Web Development Essential Skills - Complete HTML and CSS,Web Development Essential Skills - Complete HTML and CSS,Web Development,All Levels,7.0,en
783746,Byte-Sized-Chunks: Closures in Javascript,Byte-Sized-Chunks: Closures in Javascript,Web Development,All Levels,2.0,en
595818,Laravel Account Activation Project,Laravel Account Activation Project,Web Development,All Levels,2.5,en
774910,WordPress: Create an Amazing Website With Ease,WordPress: Create an Amazing Website With Ease,Web Development,All Levels,2.5,en
447136,Mastering the Google Chrome Developer Tools,Mastering the Google Chrome Developer Tools,Web Development,All Levels,0.6666666666666666,en
525034,Kali Linux Web App Testing,Kali Linux Web App Testing,Web Development,All Levels,3.0,en
769314,Learn Ruby Programming The Easy Way - Lite,Learn Ruby Programming The Easy Way - Lite,Web Development,All Levels,0.5666666666666667,en
574082,"Web Scraping with Python, Ruby & import. io","Web Scraping with Python, Ruby & import. io",Web Development,All Levels,4.5,en
770526,Sending email with PHP: from Basic to Advanced,Sending email with PHP: from Basic to Advanced,Web Development,All Levels,2.0,en
510784,WordPress 2016 for Beginners : Build awesome websites!,WordPress 2016 for Beginners : Build awesome websites!,Web Development,All Levels,4.0,en
551702,Learn to make websites with Google's Material Design Lite,Learn to make websites with Google's Material Design Lite,Web Development,All Levels,5.5,en
311638,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,Web Development,All Levels,5.0,en
631128,Complete Python Web Course: Build 8 Python Web Apps,Complete Python Web Course: Build 8 Python Web Apps,Web Development,All Levels,16.0,en
246154,Web Design for Beginners: Real World Coding in HTML & CSS,Web Design for Beginners: Real World Coding in HTML & CSS,Web Development,All Levels,9.0,en
967058,Ethereum Developer: Build A Decentralised Blockchain App,Ethereum Developer: Build A Decentralised Blockchain App,Web Development,All Levels,3.5,en
548278,The Complete Web Development Course -  Build 15 Projects,The Complete Web Development Course -  Build 15 Projects,Web Development,All Levels,76.5,en
1004134,Angular 2 + Rails 5 Bootcamp,Angular 2 + Rails 5 Bootcamp,Web Development,Intermediate Level,9.0,en
1025026,Javascript - From Beginner to Pro-Build real world JS apps,Javascript - From Beginner to Pro-Build real world JS apps,Web Development,Beginner Level,11.5,en
1251786,Redux in Angular (2 and 4+),Redux in Angular (2 and 4+),Web Development,Intermediate Level,1.5,en
687466,The complete JavaScript developer: MEAN stack zero-to-hero,The complete JavaScript developer: MEAN stack zero-to-hero,Web Development,All Levels,11.5,en
369662,Running a Web Development Business: The Complete Guide,Running a Web Development Business: The Complete Guide,Web Development,All Levels,19.5,en
318638,Projects In JavaScript & JQuery,Projects In JavaScript & JQuery,Web Development,All Levels,9.0,en
231176,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,Web Development,All Levels,11.0,en
1115348,"Full stack Universal React with Redux, Node js and MongoDB","Full stack Universal React with Redux, Node js and MongoDB",Web Development,Intermediate Level,5.0,en
34882,Creating an MP3 Player with HTML5,Creating an MP3 Player with HTML5,Web Development,All Levels,1.5,en
537008,Be a Bootstrap Developer from scratch,Be a Bootstrap Developer from scratch,Web Development,Beginner Level,3.5,en
806020,Create Your First Wordpress Site in Under an Hour,Create Your First Wordpress Site in Under an Hour,Web Development,Beginner Level,1.0,en
1253650,Learn Coding as RF or Telecom Engineer - Build Real Program,Learn Coding as RF or Telecom Engineer - Build Real Program,Web Development,Beginner Level,2.0,en
1023070,Creating FaceBook Design Using Bootstrap - Handson Project,Creating FaceBook Design Using Bootstrap - Handson Project,Web Development,All Levels,2.0,en
778226,Building HTML5 Canvas projects from scratch,Building HTML5 Canvas projects from scratch,Web Development,Beginner Level,2.0,en
1217948,Learn How To Become a Web Developer From Scratch,Learn How To Become a Web Developer From Scratch,Web Development,Beginner Level,11.0,en
1027276,"Earn Big Profits With Web Development, Simple and Easy!","Earn Big Profits With Web Development, Simple and Easy!",Web Development,Beginner Level,1.5,en
531360,BDD with Ruby on Rails using RSpec 3 and Capybara,BDD with Ruby on Rails using RSpec 3 and Capybara,Web Development,All Levels,13.0,en
958132,Learn By Example: jQuery,Learn By Example: jQuery,Web Development,All Levels,7.0,en
368340,Professional Python Web Development Using Flask,Professional Python Web Development Using Flask,Web Development,Beginner Level,14.5,en
584786,JavaScript HTML CSS Project make a Quiz Tutorial,JavaScript HTML CSS Project make a Quiz Tutorial,Web Development,All Levels,2.0,en
584522,Voiceover Audio Secrets - Your Way to Top Audio Quality,Voiceover Audio Secrets - Your Way to Top Audio Quality,Web Development,Beginner Level,2.5,en
56259,jQuery UI In Depth,jQuery UI In Depth,Web Development,All Levels,10.5,en
402508,Codeless Website Development with Adobe Muse,Codeless Website Development with Adobe Muse,Web Development,All Levels,3.5,en
1013380,Learn To Build A Google Map App Using Angular 2,Learn To Build A Google Map App Using Angular 2,Web Development,Beginner Level,1.0,en
961996,Learn Reactivex From Ground Up,Learn Reactivex From Ground Up,Web Development,Intermediate Level,5.0,en
551962,Learn HTML in 59 Minutes - Your intro to front-end dev,Learn HTML in 59 Minutes - Your intro to front-end dev,Web Development,Beginner Level,1.0,en
520870,WordPress Theme Customization 101 (for beginners),WordPress Theme Customization 101 (for beginners),Web Development,Beginner Level,2.0,en
592352,Supercharging Development With Atom Text Editor,Supercharging Development With Atom Text Editor,Web Development,All Levels,1.5,en
676554,Master WCF 4.0 From Scratch Using C#,Master WCF 4.0 From Scratch Using C#,Web Development,All Levels,7.0,en
19422,Drupal 7 for Beginners,Drupal 7 for Beginners,Web Development,All Levels,2.5,en
994362,Critical Web Dev Skills & Tools for the Non-Tech Hustler,Critical Web Dev Skills & Tools for the Non-Tech Hustler,Web Development,All Levels,1.5,en
593128,Install WordPress on Computer using XAMPP,Install WordPress on Computer using XAMPP,Web Development,Beginner Level,0.6166666666666667,en
1053406,Java Web Services Part 2,Java Web Services Part 2,Web Development,Intermediate Level,3.0,en
580466,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,Web Development,All Levels,20.0,en
857162,Learn To Create WordPress Themes By Building 10 Projects,Learn To Create WordPress Themes By Building 10 Projects,Web Development,All Levels,16.5,en
1107524,The Complete NodeJS Course: Build a Full Business Rating App,The Complete NodeJS Course: Build a Full Business Rating App,Web Development,All Levels,12.5,en
653846,Master the MEAN Stack - Learn By Example,Master the MEAN Stack - Learn By Example,Web Development,Intermediate Level,4.5,en
